GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature
0.22806,-0.06730,35.49638,0.00425,-0.00109,-0.99803,12.719,20.593,45.352,25.495
0.38250,-0.13441,34.67967,0.01607,0.00837,-0.99329,13.407,20.618,45.802,25.521
0.53796,-0.13874,34.89200,0.01147,-0.00111,-1.00342,13.602,20.439,46.180,25.577
0.23236,-0.41895,34.81428,-0.00701,-0.00666,-1.00037,14.097,20.284,45.765,25.523
0.47845,-0.23247,34.56597,0.00526,0.00276,-0.99626,14.720,20.536,45.789,25.574
0.26905,-0.19309,34.70240,0.00611,-0.00401,-1.00973,14.633,19.961,45.959,25.608
0.52788,-0.28711,34.02458,-0.00986,0.00227,-0.99123,15.084,20.098,45.734,25.576
0.63808,-0.16245,34.17668,0.00514,-0.01172,-0.99982,14.879,20.146,45.642,25.583
0.16820,0.12647,33.91429,0.00326,0.00892,-1.00524,15.433,19.720,45.830,25.438
0.20041,-0.13254,33.96472,-0.00033,0.00443,-1.00394,15.191,19.206,46.035,25.516
0.12604,-0.09294,33.56930,-0.00928,0.00240,-1.00735,16.220,19.427,45.834,25.508
0.38267,-0.08914,33.44499,-0.01097,-0.00984,-1.00031,16.784,18.747,45.440,25.516
0.01330,-0.07414,33.47684,-0.00838,-0.00194,-1.00988,16.003,18.985,45.917,25.574
0.17404,-0.10415,33.31622,-0.00876,0.01327,-1.01275,16.938,18.740,45.727,25.605
0.21216,-0.30856,33.04978,0.01105,0.00561,-0.99861,17.034,18.635,45.672,25.623
0.70774,-0.12684,32.81874,0.00252,-0.01827,-0.99140,17.168,18.379,45.825,25.505
0.19661,-0.13156,33.06064,-0.00418,-0.00436,-1.00527,17.263,18.344,45.874,25.560
0.28466,-0.32482,32.72992,0.00389,0.01024,-1.00069,17.402,18.491,45.818,25.636
0.53986,-0.11612,32.51846,-0.00054,0.00912,-0.99030,17.751,18.400,45.579,25.518
0.43417,-0.27646,32.36501,0.00311,0.00626,-1.00286,17.681,17.771,46.349,25.624
0.55538,-0.43002,32.28049,0.00012,0.00255,-1.01400,18.806,17.449,45.909,25.600
0.53477,-0.04331,32.03897,-0.00880,0.00855,-0.99175,18.389,17.589,45.758,25.520
0.27595,-0.15706,32.07235,-0.00436,0.00944,-1.00591,19.032,17.220,45.850,25.564
0.25031,-0.06740,31.64545,-0.00488,0.01344,-1.00075,18.681,17.298,45.379,25.619
0.49304,-0.11109,31.55675,-0.00512,0.00419,-0.98940,19.078,16.516,46.420,25.630
0.38194,-0.00290,31.50159,-0.00486,0.00103,-1.00785,19.110,16.607,45.966,25.581
0.49054,-0.21671,31.53411,-0.00144,-0.00493,-1.00667,19.753,15.984,45.770,25.551
0.46123,-0.38812,30.94883,-0.00150,0.00614,-0.99296,20.001,16.346,45.512,25.626
0.62895,-0.16227,30.79643,0.00631,0.00292,-1.00599,19.840,16.098,45.501,25.690
0.42563,-0.13210,30.61713,0.00317,-0.00442,-0.99304,20.246,16.108,45.892,25.588
0.34009,-0.18940,30.64226,-0.00084,-0.00384,-1.01568,20.462,15.634,45.843,25.530
0.44712,-0.15386,30.18016,0.01449,0.00227,-0.99496,20.388,15.408,45.622,25.663
0.17197,-0.27810,30.33920,-0.01131,-0.01001,-1.00318,20.430,15.189,45.502,25.556
0.54833,-0.37319,30.31722,0.00454,-0.01027,-0.99437,20.669,15.269,46.255,25.621
0.28939,-0.25756,29.65043,0.00130,-0.00643,-0.99234,20.819,15.324,45.289,25.537
0.42926,-0.17511,29.52611,-0.00834,0.00756,-1.00839,21.189,14.812,45.662,25.541
0.63882,-0.29942,29.01283,-0.00147,0.00973,-0.99968,21.113,15.035,45.728,25.539
0.29984,-0.23545,29.34195,0.01151,0.00347,-0.99083,21.196,14.608,45.239,25.512
0.32339,-0.10964,29.15738,-0.00324,-0.01014,-0.99444,20.806,14.208,45.566,25.590
0.34855,-0.14144,29.01604,0.01049,0.00870,-0.99184,21.698,14.051,46.114,25.571
0.32324,-0.44613,28.82009,0.00416,0.01012,-1.00264,21.571,13.474,45.721,25.565
0.42980,-0.15651,28.71632,0.01012,0.00358,-1.01572,21.832,13.828,45.498,25.509
0.25565,-0.18497,28.31800,-0.00409,-0.00976,-0.98712,22.326,13.112,45.092,25.581
0.24438,-0.17621,28.12148,0.00191,0.00297,-1.01486,22.234,12.894,45.736,25.597
0.32163,-0.10086,28.13112,0.01228,-0.01338,-0.99773,22.629,13.108,45.643,25.608
0.44091,0.06542,28.03773,-0.01742,-0.00113,-0.99092,22.390,12.848,45.771,25.504
0.02063,0.07192,27.44180,-0.00366,0.00388,-0.99502,22.516,12.737,46.106,25.633
0.22142,-0.23336,27.41350,0.00164,0.00367,-1.00101,22.932,12.284,45.724,25.701
0.61821,-0.34340,26.96518,-0.00819,0.00991,-1.00530,22.928,12.194,45.916,25.564
0.27944,-0.39704,27.07262,-0.00018,0.00133,-0.99641,22.885,12.396,45.698,25.666
0.16903,-0.32886,26.70534,-0.01782,-0.00689,-1.00299,22.901,12.037,45.872,25.548
0.43833,-0.32983,26.70837,-0.00985,-0.00849,-0.99963,22.922,11.452,46.125,25.641
0.38528,0.07898,26.54869,0.00792,0.00311,-1.00008,23.106,10.780,45.575,25.587
0.34208,-0.32502,26.40674,0.00352,0.00715,-1.00403,23.866,11.181,46.108,25.510
0.63315,-0.03149,26.06676,-0.00229,-0.00002,-0.98919,23.606,10.413,45.717,25.635
0.33464,-0.13062,25.93315,-0.01291,0.00830,-1.00415,24.174,10.783,45.789,25.563
0.24176,-0.22252,25.72368,-0.00005,-0.00618,-1.01764,23.842,10.289,45.911,25.649
0.54391,-0.24362,25.47929,-0.00454,0.00257,-1.00525,24.091,10.455,45.779,25.550
0.33512,-0.16878,25.13163,0.00347,0.01262,-0.99747,24.003,9.980,45.719,25.495
0.43097,-0.35742,25.02197,-0.01401,0.00422,-0.99344,24.173,10.079,45.919,25.666
0.29459,-0.18970,24.96160,0.00261,-0.00736,-0.99565,24.191,9.682,45.612,25.503
0.48753,-0.34306,24.89110,-0.00624,0.01032,-1.00252,24.199,9.872,45.861,25.522
0.29428,-0.30844,24.43798,0.00155,0.00450,-1.00743,24.287,9.751,46.101,25.541
0.40081,-0.30515,24.24915,0.01321,-0.00341,-0.99923,24.124,9.028,45.759,25.593
0.33489,-0.40463,24.23738,-0.00801,-0.00914,-0.99288,24.492,8.607,45.850,25.592
0.54093,-0.40903,23.91489,0.00258,0.00630,-1.00779,24.963,9.004,45.965,25.613
0.44712,-0.15529,23.43719,-0.00454,0.00894,-0.99746,24.839,8.558,45.798,25.508
0.42181,-0.17482,23.35110,0.00297,-0.00218,-1.00244,24.865,8.209,45.373,25.441
0.32962,-0.18684,23.32471,0.00014,-0.00090,-1.00152,24.948,8.241,45.516,25.659
0.42095,-0.40610,23.16465,0.00258,0.00348,-1.00106,25.066,7.808,45.397,25.648
0.34804,-0.42440,22.78344,-0.02344,-0.00460,-0.98897,25.156,7.643,45.650,25.625
0.45170,-0.06135,22.79127,0.00952,-0.00638,-1.00164,24.723,7.684,45.974,25.660
0.29929,-0.01710,22.58685,0.00206,0.00827,-0.99786,25.548,7.616,45.896,25.586
0.35381,-0.08198,22.15475,0.00636,-0.00978,-1.00098,25.016,7.559,45.714,25.614
0.33688,-0.11293,21.92146,0.01060,-0.00991,-0.98893,25.400,6.961,46.083,25.607
0.31499,-0.25502,21.84228,0.00793,0.00632,-1.00804,25.087,6.722,46.049,25.594
0.11775,-0.48763,21.67083,-0.00233,0.00580,-0.99751,25.594,6.878,45.332,25.647
0.48575,-0.08550,21.35328,-0.00015,-0.00436,-1.00439,25.628,6.542,45.980,25.569
0.51386,-0.29598,20.96583,0.00942,-0.00287,-1.00052,25.572,6.633,46.055,25.619
0.25805,-0.30535,21.02313,0.00915,-0.00628,-1.01133,25.521,6.395,45.713,25.640
0.32040,-0.36068,20.68099,-0.00969,0.00155,-0.99329,25.716,6.041,46.027,25.522
0.23990,0.19132,20.37989,0.00478,0.00002,-1.01347,25.798,5.917,45.553,25.609
0.28850,-0.34211,20.21450,-0.00609,0.01704,-1.00446,25.903,5.817,45.517,25.625
0.32687,-0.09787,19.79714,-0.00673,-0.01788,-1.00059,25.904,5.233,45.486,25.636
0.25595,-0.22057,19.95130,-0.00080,0.00882,-1.00154,25.938,5.390,45.675,25.577
0.33004,-0.26762,19.65879,-0.00472,0.00474,-1.00274,25.962,5.070,45.793,25.556
0.25631,-0.00378,19.28166,0.00348,0.00234,-0.99712,26.263,5.329,45.307,25.578
0.39376,-0.40292,19.05969,-0.00330,-0.00941,-1.00625,26.081,5.144,45.519,25.616
0.39717,0.08674,19.05666,-0.01014,0.01722,-1.00486,25.839,4.627,45.713,25.547
0.22181,-0.11305,18.52661,-0.00004,-0.01512,-1.00518,26.132,4.637,45.886,25.677
0.38664,-0.22063,18.65357,0.00864,0.00319,-0.99729,25.675,4.178,45.710,25.641
0.11986,-0.17950,18.20732,0.00651,0.00400,-1.00053,26.136,4.093,46.049,25.594
0.38248,-0.08005,18.00652,-0.00414,0.00646,-0.99754,26.326,4.251,45.277,25.579
0.30717,-0.03825,17.77481,0.00795,-0.01511,-0.99783,25.884,3.827,45.574,25.610
0.28954,-0.57237,17.37785,-0.00590,0.00785,-0.99609,26.143,4.119,46.189,25.658
0.25047,-0.49875,17.23247,0.00932,-0.01108,-0.99270,26.475,3.438,45.741,25.550
0.19967,-0.21279,16.80177,0.00559,0.01179,-0.99647,26.432,3.689,45.710,25.585
0.44479,-0.19429,16.98946,-0.00059,0.00231,-0.99238,26.443,3.386,45.742,25.587
0.44385,-0.08377,16.46336,0.01196,0.00402,-0.99708,26.493,3.839,45.417,25.668
0.25467,-0.22544,16.17451,-0.00403,0.00483,-1.00688,25.914,2.973,45.181,25.497
0.41081,-0.32835,16.16194,-0.00091,-0.00339,-0.99041,26.635,2.339,45.745,25.551
0.37360,0.07806,16.05711,-0.00681,-0.00805,-1.00146,26.547,3.251,45.604,25.580
0.46543,-0.13336,15.59514,-0.00142,0.00418,-1.00856,26.813,2.753,45.891,25.614
0.03664,-0.37741,15.32570,-0.00857,-0.00048,-0.98549,26.228,2.828,45.165,25.545
0.16556,-0.11971,15.22553,-0.01508,-0.00833,-1.01256,26.259,2.176,45.692,25.523
0.37048,-0.51365,15.02614,0.00519,0.00857,-0.98893,26.230,2.206,45.573,25.587
0.23514,-0.27000,14.66927,-0.01655,-0.01285,-1.00600,26.946,1.765,45.794,25.584
0.49463,-0.45050,14.42206,0.01373,0.00139,-1.00837,25.993,1.877,46.030,25.623
0.53966,-0.19245,14.25006,0.00946,-0.00802,-0.99779,26.872,1.777,45.781,25.631
-0.09954,-0.40343,13.90810,0.01083,-0.00540,-0.98952,26.912,1.685,45.945,25.564
0.24406,-0.38075,13.90506,0.00162,-0.00014,-0.99939,26.480,1.977,45.336,25.479
0.50845,-0.33173,13.34414,0.00079,0.00471,-1.01319,26.284,1.885,45.566,25.593
0.31471,-0.27632,12.93965,-0.00326,-0.00633,-0.99065,26.805,1.454,45.280,25.567
0.58049,-0.05637,13.06100,-0.00920,0.00244,-1.00650,26.368,1.908,46.052,25.668
0.37575,-0.36908,12.73591,0.00857,0.00226,-1.01541,26.600,1.844,45.990,25.527
0.47859,-0.00490,12.58466,0.00007,-0.01079,-1.00095,26.891,1.070,45.826,25.602
0.49723,-0.23893,12.12382,0.00314,0.00384,-0.98968,26.901,0.685,46.296,25.622
0.31395,-0.18404,11.81144,-0.00262,-0.00214,-1.00227,26.697,0.915,45.571,25.620
0.28198,-0.29201,11.44846,-0.00429,-0.00378,-0.99764,26.690,0.723,45.693,25.613
0.18787,-0.21518,11.31245,0.00467,-0.00194,-1.00852,26.882,0.995,45.944,25.547
0.23661,-0.29843,11.00754,-0.00120,0.00894,-1.00923,26.988,0.200,46.329,25.539
0.03074,-0.35916,11.04557,0.00565,0.01860,-0.99733,26.645,0.435,45.865,25.599
0.28787,-0.20147,10.77892,0.01371,-0.01159,-0.98561,26.904,1.049,45.473,25.638
0.50034,-0.29404,10.42167,0.02559,0.01007,-1.00660,26.878,0.498,45.573,25.630
0.10292,-0.08798,10.14759,-0.00090,-0.00985,-0.99798,26.993,0.304,45.801,25.657
0.49613,-0.33874,9.68142,0.01004,-0.00073,-1.00481,26.689,0.218,45.838,25.575
0.61661,-0.14616,9.37400,0.00275,0.00829,-0.99714,26.567,-0.257,45.453,25.644
0.64247,-0.36286,9.20793,-0.00940,-0.01771,-1.00149,27.188,0.308,45.372,25.529
0.50749,-0.34333,8.98205,-0.00329,0.00337,-0.99092,26.922,-0.011,45.311,25.584
0.10721,-0.20672,8.59412,-0.00362,-0.01338,-0.99329,26.994,-0.282,46.048,25.540
0.45019,-0.01640,8.39429,0.00177,0.00176,-0.98679,26.829,-0.148,45.775,25.543
0.31946,-0.37575,7.93414,-0.02339,-0.01189,-0.99643,26.297,0.133,45.724,25.660
0.36576,-0.30296,7.90314,-0.00736,0.00998,-0.99986,27.196,-0.032,45.850,25.673
0.30847,-0.14203,7.81778,-0.00059,-0.00074,-1.00117,26.403,0.304,46.053,25.580
0.27920,-0.17184,7.51282,0.00513,0.00287,-1.00120,26.586,-0.500,45.480,25.643
0.31468,-0.24373,6.82459,-0.00742,-0.00098,-0.99158,26.629,-0.597,45.658,25.608
0.52242,0.04552,6.89619,0.00169,0.01066,-0.99769,26.744,-0.891,45.046,25.575
0.16241,-0.35311,6.36351,-0.00031,0.01133,-0.98793,26.579,-0.235,45.350,25.606
0.27631,-0.31785,6.02963,0.00299,-0.01408,-0.99619,27.123,-0.837,45.482,25.629
0.48738,0.06745,5.80834,0.00461,0.00456,-0.98708,26.763,-0.736,45.551,25.585
0.42292,-0.59905,5.84384,0.00437,0.00922,-1.00156,26.554,-0.787,45.907,25.669
0.50347,-0.31035,5.35097,-0.00454,0.00354,-1.00607,26.538,-0.920,45.701,25.524
0.12769,-0.26552,5.30095,0.00005,-0.00585,-1.01292,26.536,-0.546,45.975,25.564
0.51979,-0.40592,4.61543,0.00822,-0.00435,-0.99231,27.161,-0.782,45.966,25.707
0.46155,0.00206,4.58868,-0.00506,0.00401,-0.99112,26.556,-0.849,45.999,25.686
0.27646,-0.28193,4.23983,0.01969,-0.00532,-1.01199,27.051,-1.310,45.787,25.583
0.52558,-0.28874,4.10482,-0.00605,0.00650,-0.99508,26.773,-0.603,45.840,25.599
0.36733,-0.45953,3.74349,-0.00207,0.00747,-1.00269,26.950,-1.044,45.868,25.603
0.30307,-0.34932,3.19160,-0.00764,0.01271,-0.99049,26.910,-1.087,45.642,25.569
0.56332,-0.18531,2.70738,-0.00238,0.00972,-1.00319,27.018,-1.049,45.325,25.622
0.39844,-0.31528,2.86202,0.01057,0.00875,-0.99179,26.473,-1.120,45.811,25.605
0.17859,-0.19968,2.67229,0.00282,-0.00297,-1.01014,26.792,-1.048,45.792,25.588
0.30291,-0.09556,2.07768,0.00204,-0.00179,-0.99664,26.768,-1.373,46.049,25.557
0.06325,-0.17616,1.80268,-0.00091,-0.01398,-0.99302,27.408,-0.973,45.653,25.714
0.27975,-0.42361,1.90208,0.01241,0.00056,-1.00207,26.632,-0.948,45.247,25.537
0.49461,-0.08072,1.26993,0.00048,-0.00047,-1.00422,26.603,-1.152,46.032,25.689
0.05863,-0.26950,0.97371,0.00389,0.00468,-0.99457,26.965,-1.612,45.623,25.626
0.23353,0.01053,0.46228,-0.00057,-0.00822,-0.99732,26.754,-1.050,45.474,25.621
0.22149,-0.00966,0.33857,-0.00873,-0.00568,-0.99098,27.235,-1.297,45.539,25.692
10.33217,5.37340,0.39046,0.01459,0.01773,-1.01117,26.901,-1.444,45.634,25.644
10.58397,5.18387,0.37023,0.00580,-0.00753,-0.99584,26.605,-1.193,45.878,25.614
10.61340,5.21425,0.21552,-0.00874,-0.00496,-1.00220,26.857,-0.888,45.964,25.628
10.24642,5.28382,0.09915,0.00927,-0.01565,-0.98518,26.301,-0.781,45.148,25.537
10.17614,5.42863,0.32073,-0.01182,-0.01249,-0.99127,26.282,-0.795,46.234,25.599
10.33381,5.42260,-0.08900,0.01703,-0.01784,-1.00463,26.256,-0.312,46.234,25.606
10.32053,5.31063,-0.25382,0.00785,-0.02140,-1.00489,26.441,-0.221,46.282,25.698
10.37572,5.38973,0.11497,0.01806,-0.02097,-0.99943,26.208,0.061,46.241,25.690
10.16824,5.37614,0.06032,0.02351,-0.03127,-0.99989,25.693,0.138,46.303,25.590
10.03995,5.57535,-0.18215,0.02620,-0.03907,-0.99856,26.419,-0.284,45.957,25.685
9.82859,5.31357,-0.14248,0.01192,-0.02650,-1.00520,25.914,0.072,46.006,25.614
9.95063,5.33797,-0.13406,0.02212,-0.04013,-1.00396,25.954,0.077,46.524,25.592
10.31697,5.20783,0.02060,0.02030,-0.03655,-0.98959,25.461,0.478,46.209,25.522
10.10544,5.19294,-0.04871,0.01425,-0.05462,-1.00451,25.719,1.083,46.291,25.655
9.65387,5.04101,-0.12582,0.03781,-0.04383,-1.00179,25.407,0.841,46.065,25.654
9.54637,5.00979,-0.07101,0.02543,-0.04899,-1.00443,25.828,0.945,46.342,25.664
9.69770,4.93117,-0.34947,0.02283,-0.05091,-0.99014,25.666,0.764,46.243,25.638
9.52552,5.18880,-0.07428,0.03503,-0.05048,-1.00302,25.069,1.301,46.649,25.665
9.49746,5.02101,-0.36354,0.02994,-0.05582,-1.00057,25.547,1.861,46.466,25.604
9.31901,4.91979,-0.13417,0.02127,-0.06879,-0.99873,25.340,1.502,46.177,25.605
9.44936,4.91057,-0.40030,0.03743,-0.07390,-1.00011,25.213,2.171,46.465,25.582
8.93965,4.97608,-0.33420,0.03428,-0.05605,-0.99102,25.035,1.044,46.585,25.595
8.88276,5.06690,-0.05825,0.03679,-0.06698,-1.01087,24.844,1.993,47.032,25.667
8.82329,4.98477,-0.30542,0.02703,-0.07499,-0.99740,25.066,2.445,46.704,25.550
8.51043,4.77801,-0.14647,0.04678,-0.09058,-0.99421,24.777,2.150,46.535,25.608
8.63852,4.80636,-0.38434,0.04855,-0.08483,-0.99747,24.851,2.415,46.827,25.639
8.39122,4.83465,-0.12451,0.05751,-0.08740,-1.00365,24.277,2.648,47.042,25.653
8.17434,4.63439,-0.18657,0.05629,-0.08395,-0.99119,24.849,2.972,46.371,25.657
7.83485,4.35483,-0.28902,0.03418,-0.08651,-0.98396,24.474,2.752,46.538,25.608
7.75206,4.74859,-0.40689,0.04695,-0.08227,-1.00441,24.427,2.826,46.823,25.591
7.77747,4.60519,-0.26934,0.04433,-0.09839,-0.99699,24.315,3.088,46.470,25.510
7.57553,4.57374,-0.13386,0.06882,-0.10822,-1.00028,23.820,3.662,46.773,25.538
7.54937,4.51296,-0.48990,0.04739,-0.09761,-0.98162,24.077,3.215,46.783,25.578
7.20662,4.35860,-0.26846,0.06020,-0.10394,-0.98456,23.972,3.572,46.765,25.665
7.04269,4.24006,0.00580,0.06579,-0.09432,-1.00149,24.791,3.629,47.170,25.611
6.70046,4.29044,-0.32869,0.07342,-0.09711,-0.98817,24.340,3.762,47.215,25.622
6.58205,4.13126,-0.34167,0.06981,-0.11160,-0.98046,24.088,3.581,46.945,25.734
6.46774,3.88613,-0.42076,0.06279,-0.11305,-0.99785,23.834,3.942,46.596,25.562
6.01075,4.11577,-0.17113,0.06283,-0.12493,-0.97873,23.733,3.994,46.673,25.662
6.09299,3.94449,-0.43764,0.07241,-0.11520,-0.98169,24.073,4.296,47.045,25.689
5.88335,3.99579,-0.32267,0.05744,-0.11956,-0.99071,24.177,4.182,47.152,25.575
5.64389,3.88875,-0.34809,0.06958,-0.11406,-0.98199,23.280,4.094,47.232,25.568
5.22303,3.75148,-0.11669,0.07687,-0.10854,-0.99189,23.347,4.297,47.375,25.651
5.08570,3.81428,-0.34087,0.07905,-0.10708,-0.98478,23.248,4.574,47.097,25.679
4.88696,3.48092,-0.35495,0.07544,-0.12876,-0.99128,23.084,4.354,46.988,25.679
4.52671,3.53903,-0.26651,0.07922,-0.12029,-0.98879,23.084,4.040,47.248,25.686
4.54874,3.10691,-0.44300,0.08203,-0.13443,-0.98562,23.312,4.464,46.927,25.607
4.28090,3.12397,-0.36859,0.08134,-0.12032,-0.98944,23.017,4.717,47.047,25.697
3.94159,2.97727,-0.13462,0.08558,-0.13171,-0.99171,23.153,4.731,47.040,25.584
3.35198,3.06269,-0.10131,0.08870,-0.13010,-1.00367,22.965,4.594,47.434,25.640
3.51191,3.07371,-0.30061,0.08232,-0.13918,-0.99369,23.121,4.596,47.487,25.559
3.35109,2.92342,-0.65852,0.07079,-0.14038,-0.99626,23.100,5.159,47.099,25.556
2.83101,3.02948,-0.33401,0.09481,-0.13658,-0.98471,22.987,5.090,47.571,25.658
2.71645,2.92063,-0.22319,0.09422,-0.12938,-0.97504,23.259,4.855,47.042,25.604
2.90242,2.46221,-0.29829,0.08946,-0.13971,-1.00386,22.982,5.198,47.699,25.636
2.39981,2.65923,-0.53994,0.08857,-0.14092,-0.98782,22.872,5.049,47.551,25.704
2.25148,2.58629,-0.29923,0.08843,-0.11972,-0.99432,23.176,4.879,47.402,25.718
1.73635,2.25205,-0.49873,0.08256,-0.13563,-0.99483,22.786,5.158,48.016,25.624
1.46232,2.16894,-0.50189,0.07816,-0.12912,-0.99029,22.865,4.636,47.963,25.622
1.33369,2.18074,-0.05395,0.10404,-0.15374,-0.98102,22.445,5.338,47.707,25.615
0.81526,2.22968,-0.22555,0.09508,-0.13144,-0.97294,22.586,5.193,47.152,25.653
0.96879,2.22857,-0.11112,0.08888,-0.12918,-0.98027,22.857,5.323,47.574,25.659
0.65034,1.82949,-0.40186,0.08859,-0.14531,-0.99061,22.635,5.052,47.426,25.595
0.43307,1.79614,-0.03631,0.08731,-0.13625,-0.98487,22.242,5.448,47.454,25.733
0.01036,1.62341,-0.17780,0.09959,-0.12915,-0.99231,22.541,5.316,47.795,25.598
-0.40738,1.62866,-0.18728,0.10102,-0.12865,-0.98994,22.651,4.843,47.409,25.621
-0.73194,1.33710,0.08717,0.09345,-0.14022,-0.97474,22.249,5.243,47.492,25.715
-0.62190,1.50357,-0.12795,0.10234,-0.12737,-0.98472,22.472,5.186,47.771,25.641
-1.01753,1.09662,-0.24843,0.10575,-0.13048,-0.97878,21.940,4.887,47.607,25.708
-1.45835,1.23887,-0.31030,0.08992,-0.13261,-0.98078,21.553,5.160,47.573,25.593
-1.67401,1.10081,-0.10109,0.09923,-0.13774,-0.98023,22.447,4.745,47.599,25.568
-1.93904,1.26695,-0.27042,0.09311,-0.11907,-0.98571,22.239,4.889,47.687,25.726
-1.91946,0.88340,0.01242,0.10188,-0.13483,-0.97543,22.432,5.097,47.635,25.640
-2.10707,1.14620,-0.03968,0.10924,-0.13114,-0.98245,22.406,5.058,47.784,25.656
-2.52407,0.79571,-0.14082,0.09960,-0.12034,-0.98060,21.663,4.945,47.629,25.564
-2.67543,0.73981,-0.23077,0.10006,-0.13856,-0.99326,22.585,4.735,47.835,25.609
-3.06012,0.53105,0.13232,0.10659,-0.15661,-0.98880,22.293,4.329,47.259,25.572
-3.48770,0.18796,-0.15669,0.10064,-0.14343,-0.98960,22.175,5.420,47.399,25.693
-3.79014,0.46955,-0.03838,0.10870,-0.12539,-0.98847,22.056,4.846,47.543,25.719
-3.54159,0.37014,0.03213,0.09229,-0.11537,-0.98206,21.918,4.653,47.618,25.605
-3.97786,0.00102,0.14012,0.10571,-0.12649,-0.98922,22.300,4.285,47.770,25.562
-4.12297,0.15233,-0.10067,0.11111,-0.11703,-0.97996,22.126,4.726,47.991,25.672
-4.19013,-0.01774,0.03876,0.09898,-0.11574,-0.97957,22.001,4.337,47.665,25.700
-4.81583,0.02754,0.18023,0.09171,-0.12855,-0.99017,22.057,4.337,47.788,25.615
-4.55758,-0.26666,0.07984,0.11231,-0.12763,-0.97727,21.855,4.702,47.356,25.616
-5.08398,-0.27371,0.19871,0.11819,-0.11631,-0.98945,22.475,4.534,47.454,25.719
-5.06181,-0.68667,0.22122,0.10035,-0.12592,-0.98178,22.380,4.169,47.595,25.714
-5.44981,-0.55859,0.09793,0.09300,-0.11037,-0.98375,22.243,4.180,48.211,25.634
-5.93951,-0.57862,0.12684,0.09561,-0.12214,-0.98044,21.967,3.738,47.907,25.674
-5.87888,-0.88581,-0.08369,0.11933,-0.12900,-0.98902,21.869,3.740,47.723,25.667
-6.03054,-1.34180,0.37552,0.10456,-0.11479,-0.98968,21.987,2.953,48.150,25.729
-6.15672,-0.85126,0.36739,0.10034,-0.10426,-0.99042,22.274,3.342,48.058,25.655
-6.44658,-1.04531,0.24721,0.10020,-0.10445,-1.00722,22.490,3.594,47.863,25.740
-6.73030,-1.22513,0.11974,0.11160,-0.10995,-0.98089,22.519,3.477,48.162,25.646
-6.88285,-1.25739,0.11196,0.10182,-0.09014,-0.98281,22.235,2.974,47.986,25.625
-6.97281,-1.81509,0.46306,0.10553,-0.10110,-0.98730,22.008,3.423,47.744,25.682
-7.04769,-1.25976,0.53005,0.11397,-0.08522,-0.98011,21.867,3.175,47.513,25.604
-7.09013,-1.68731,0.05986,0.09097,-0.08236,-0.98645,22.357,2.494,47.830,25.700
-7.63158,-1.94939,0.22773,0.10071,-0.08023,-0.99864,22.207,2.896,48.076,25.684
-7.68085,-2.07319,0.53915,0.10579,-0.09056,-0.99632,22.345,2.738,47.651,25.722
-7.58205,-1.91900,0.30205,0.09386,-0.08339,-1.00098,22.585,2.812,47.882,25.756
-7.91209,-2.07843,0.46383,0.08637,-0.07564,-1.00475,22.005,2.368,47.591,25.695
-8.14395,-1.84635,0.35439,0.09199,-0.07297,-0.98687,22.970,1.960,47.794,25.713
-8.15785,-2.35469,0.14141,0.09579,-0.06296,-0.98819,22.541,2.518,47.767,25.658
-8.43331,-2.59417,0.35047,0.08541,-0.06932,-0.98210,22.661,2.218,47.436,25.661
-8.28760,-2.63462,0.34552,0.08618,-0.07639,-0.98834,22.385,1.845,48.087,25.612
-8.13886,-2.38139,0.20249,0.10483,-0.05770,-0.98664,22.524,1.987,47.948,25.699
-8.62853,-2.64054,0.25204,0.08362,-0.06084,-1.00153,22.601,1.771,48.171,25.610
-8.91883,-2.91291,0.33391,0.09847,-0.06097,-0.99550,23.361,1.318,47.614,25.614
-9.11624,-2.67280,0.45562,0.08899,-0.04478,-0.99522,22.605,1.274,47.261,25.610
-8.95948,-2.87438,0.28047,0.09037,-0.04906,-0.97784,23.108,1.172,47.549,25.699
-8.83971,-2.81680,0.05386,0.09011,-0.05275,-1.00373,22.863,0.712,47.709,25.669
-9.06266,-3.06321,0.07374,0.09993,-0.04892,-0.97764,22.845,1.148,48.050,25.633
-9.28931,-3.26641,0.20776,0.08849,-0.04961,-0.99429,22.866,0.188,47.604,25.640
-9.43096,-3.02727,0.00726,0.07960,-0.03742,-0.99750,23.048,0.935,48.164,25.676
-9.46575,-3.34273,0.05146,0.09722,-0.01607,-1.00252,22.733,0.231,47.719,25.670
-9.50701,-3.63337,0.45181,0.08333,-0.03430,-0.99421,23.371,0.247,47.838,25.645
-9.44473,-3.53746,0.47891,0.06298,-0.02675,-0.98963,23.175,-0.230,47.914,25.708
-9.37060,-3.75077,0.23772,0.07413,-0.02573,-0.99645,23.178,-0.513,47.329,25.694
-9.61167,-3.66153,0.01415,0.07963,-0.02430,-0.99969,22.829,-0.525,47.285,25.657
-9.79362,-3.88880,0.14339,0.07758,-0.02935,-0.99880,22.952,-0.747,47.624,25.673
-9.60059,-4.05574,-0.00682,0.09102,-0.02943,-1.00395,23.618,-0.518,47.963,25.754
-9.46645,-3.75674,0.18203,0.07053,-0.00389,-1.00607,22.928,-0.946,47.534,25.677
-9.50182,-4.09145,0.51645,0.07742,-0.00087,-1.00164,23.467,-0.809,47.271,25.680
